Name,Id,Time,SURFACE_CODE,LAT,LON
Carlos ,AU201011_17U,2011-02-14 18:00,2,-13.2,130.5
Carlos ,AU201011_17U,2011-02-14 21:00,2,-13.2,130.7
Carlos ,AU201011_17U,2011-02-15 00:00,2,-13.3,130.7
Carlos ,AU201011_17U,2011-02-15 03:00,2,-13.24,130.54
Carlos ,AU201011_17U,2011-02-15 06:00,2,-13,130.4
Carlos ,AU201011_17U,2011-02-15 09:00,2,-12.9,130.4
Carlos ,AU201011_17U,2011-02-15 12:00,4,-12.73,130.61
Carlos ,AU201011_17U,2011-02-15 15:00,1,-12.6,130.5
Carlos ,AU201011_17U,2011-02-15 18:00,1,-12.36,130.66
Carlos ,AU201011_17U,2011-02-15 19:00,3,-12.35,130.86
Carlos ,AU201011_17U,2011-02-15 20:00,3,-12.5,130.79
Carlos ,AU201011_17U,2011-02-15 21:00,2,-12.54,130.72
Carlos ,AU201011_17U,2011-02-15 22:00,4,-12.4,130.69
Carlos ,AU201011_17U,2011-02-15 23:00,2,-12.4,130.9
Carlos ,AU201011_17U,2011-02-16 00:00,2,-12.41,130.99
Carlos ,AU201011_17U,2011-02-16 01:00,2,-12.46,130.98
Carlos ,AU201011_17U,2011-02-16 02:00,2,-12.5,131.01
Carlos ,AU201011_17U,2011-02-16 03:00,2,-12.55,131.02
Carlos ,AU201011_17U,2011-02-16 04:00,2,-12.53,130.96
Carlos ,AU201011_17U,2011-02-16 05:00,2,-12.5,130.92
Carlos ,AU201011_17U,2011-02-16 06:00,2,-12.49,130.94
Carlos ,AU201011_17U,2011-02-16 07:00,2,-12.49,130.99
Carlos ,AU201011_17U,2011-02-16 08:00,2,-12.56,130.99
Carlos ,AU201011_17U,2011-02-16 09:00,2,-12.54,130.98
Carlos ,AU201011_17U,2011-02-16 10:00,2,-12.53,130.99
Carlos ,AU201011_17U,2011-02-16 11:00,2,-12.5,131
Carlos ,AU201011_17U,2011-02-16 12:00,2,-12.55,131.03
Carlos ,AU201011_17U,2011-02-16 13:00,2,-12.58,131.06
Carlos ,AU201011_17U,2011-02-16 14:00,2,-12.6,131.08
Carlos ,AU201011_17U,2011-02-16 15:00,2,-12.62,131.17
Carlos ,AU201011_17U,2011-02-16 16:00,2,-12.65,131.24
Carlos ,AU201011_17U,2011-02-16 17:00,2,-12.71,131.28
Carlos ,AU201011_17U,2011-02-16 18:00,2,-12.86,131.34
Carlos ,AU201011_17U,2011-02-16 21:00,2,-13.12,131.18
Carlos ,AU201011_17U,2011-02-17 00:00,2,-13.19,131.1
Carlos ,AU201011_17U,2011-02-17 03:00,2,-13.4,131
Carlos ,AU201011_17U,2011-02-17 06:00,2,-13.4,130.76
Carlos ,AU201011_17U,2011-02-17 09:00,2,-13.5,130.6
Carlos ,AU201011_17U,2011-02-17 12:00,2,-13.7,130.6
Carlos ,AU201011_17U,2011-02-17 15:00,2,-13.8,130.7
Carlos ,AU201011_17U,2011-02-17 18:00,2,-13.9,130.69
Carlos ,AU201011_17U,2011-02-17 21:00,2,-14.05,130.61
Carlos ,AU201011_17U,2011-02-18 00:00,2,-14.2,130.5
Carlos ,AU201011_17U,2011-02-18 03:00,2,-14.4,130.35
Carlos ,AU201011_17U,2011-02-18 06:00,2,-14.65,130.26
Carlos ,AU201011_17U,2011-02-18 09:00,2,-14.85,130.22
Carlos ,AU201011_17U,2011-02-18 12:00,2,-14.98,130.21
Carlos ,AU201011_17U,2011-02-18 15:00,2,-15.06,130.13
Carlos ,AU201011_17U,2011-02-18 18:00,2,-15.5,130
Carlos ,AU201011_17U,2011-02-18 21:00,2,-15.5,129.5
Carlos ,AU201011_17U,2011-02-18 22:00,2,-15.5,129.3
Carlos ,AU201011_17U,2011-02-18 23:51,2,-15.5,129.1
Carlos ,AU201011_17U,2011-02-19 00:00,2,-15.5,129.1
Carlos ,AU201011_17U,2011-02-19 03:00,2,-15.3,128.9
Carlos ,AU201011_17U,2011-02-19 06:00,2,-15.1,128.5
Carlos ,AU201011_17U,2011-02-19 09:00,2,-15.2,128.4
Carlos ,AU201011_17U,2011-02-19 10:34,2,-15.2,128.4
Carlos ,AU201011_17U,2011-02-19 12:00,2,-15.3,128.2
Carlos ,AU201011_17U,2011-02-19 15:00,2,-15.6,127.9
Carlos ,AU201011_17U,2011-02-19 18:00,2,-15.7,127.4
Carlos ,AU201011_17U,2011-02-19 21:00,2,-15.8,127
Carlos ,AU201011_17U,2011-02-20 00:00,2,-15.9,126.5
Carlos ,AU201011_17U,2011-02-20 03:00,2,-16,125.9
Carlos ,AU201011_17U,2011-02-20 06:00,2,-16.4,125.15
Carlos ,AU201011_17U,2011-02-20 12:00,2,-17.2,123.65
Carlos ,AU201011_17U,2011-02-20 15:00,2,-17.5,122.9
Carlos ,AU201011_17U,2011-02-20 18:00,2,-17.5,122
Carlos ,AU201011_17U,2011-02-21 00:00,2,-17.8,121.6
Carlos ,AU201011_17U,2011-02-21 05:41,2,-18.5,120.2
Carlos ,AU201011_17U,2011-02-21 06:00,2,-18.53,120.1
Carlos ,AU201011_17U,2011-02-21 12:00,4,-19,119.1
Carlos ,AU201011_17U,2011-02-21 18:00,1,-19.5,118.4
Carlos ,AU201011_17U,2011-02-21 21:00,1,-20,117.7
Carlos ,AU201011_17U,2011-02-22 00:00,1,-20.2,117.3
Carlos ,AU201011_17U,2011-02-22 03:00,1,-20.6,117
Carlos ,AU201011_17U,2011-02-22 04:00,1,-20.7,116.9
Carlos ,AU201011_17U,2011-02-22 06:00,1,-20.8,116.3
Carlos ,AU201011_17U,2011-02-22 12:00,1,-21.2,115.4
Carlos ,AU201011_17U,2011-02-22 18:00,1,-21.7,114.8
Carlos ,AU201011_17U,2011-02-23 00:00,1,-22.1,114.1
Carlos ,AU201011_17U,2011-02-23 06:00,1,-22.7,113.3
Carlos ,AU201011_17U,2011-02-23 12:00,1,-23,112.5
Carlos ,AU201011_17U,2011-02-23 18:00,1,-23.1,111.7
Carlos ,AU201011_17U,2011-02-23 21:42,1,-23.6,111.2
Carlos ,AU201011_17U,2011-02-23 22:40,1,-23.6,111.1
Carlos ,AU201011_17U,2011-02-24 00:00,1,-23.81,110.82
Carlos ,AU201011_17U,2011-02-24 00:36,1,-23.9,110.7
Carlos ,AU201011_17U,2011-02-24 06:00,1,-24.39,109.73
Carlos ,AU201011_17U,2011-02-24 06:10,1,-24.4,109.7
Carlos ,AU201011_17U,2011-02-24 10:05,1,-24.7,109.2
Carlos ,AU201011_17U,2011-02-24 12:00,1,-24.8,108.62
Carlos ,AU201011_17U,2011-02-24 12:03,1,-24.8,108.6
Carlos ,AU201011_17U,2011-02-24 13:07,1,-24.8,108.4
Carlos ,AU201011_17U,2011-02-24 18:00,1,-25.43,107.6
Carlos ,AU201011_17U,2011-02-24 18:35,1,-25.5,107.5
Carlos ,AU201011_17U,2011-02-24 22:23,1,-25.9,107
Carlos ,AU201011_17U,2011-02-25 00:00,1,-26.14,106.84
Carlos ,AU201011_17U,2011-02-25 00:24,1,-26.2,106.8
Carlos ,AU201011_17U,2011-02-25 06:00,1,-27.02,105.89
Carlos ,AU201011_17U,2011-02-25 06:53,1,-27.1,105.8
Carlos ,AU201011_17U,2011-02-25 10:50,1,-27.6,105.7
Carlos ,AU201011_17U,2011-02-25 11:07,1,-27.7,105.6
Carlos ,AU201011_17U,2011-02-25 12:00,1,-27.85,105.5
Carlos ,AU201011_17U,2011-02-25 12:54,1,-28,105.4
Carlos ,AU201011_17U,2011-02-25 17:38,1,-28.5,104.9
Carlos ,AU201011_17U,2011-02-25 17:51,1,-28.7,104.9
Carlos ,AU201011_17U,2011-02-25 18:00,1,-28.72,104.88
Carlos ,AU201011_17U,2011-02-25 22:40,1,-29.3,104.2
Carlos ,AU201011_17U,2011-02-26 00:00,1,-29.56,104.29
Carlos ,AU201011_17U,2011-02-26 00:14,1,-29.6,104.3
Carlos ,AU201011_17U,2011-02-26 06:00,1,-30.34,104.09
Carlos ,AU201011_17U,2011-02-26 11:09,1,-31,103.9
Carlos ,AU201011_17U,2011-02-26 12:00,1,-31.02,103.94
Carlos ,AU201011_17U,2011-02-26 15:04,1,-31.1,104.1
Carlos ,AU201011_17U,2011-02-26 18:00,1,-31.35,104.18
Carlos ,AU201011_17U,2011-02-26 18:34,1,-31.4,104.2
Carlos ,AU201011_17U,2011-02-27 00:00,1,-32,104
Carlos ,AU201011_17U,2011-02-27 00:02,1,-32,104
Errol ,AU201011_29U,2011-04-12 00:00, ,-11,125
Errol ,AU201011_29U,2011-04-12 06:00, ,-11.2,125.4
Errol ,AU201011_29U,2011-04-12 12:00, ,-11.5,125.5
Errol ,AU201011_29U,2011-04-12 18:00, ,-11.8,125.5
Errol ,AU201011_29U,2011-04-13 00:00, ,-11.8,125.8
Errol ,AU201011_29U,2011-04-13 06:00, ,-11.9,125.9
Errol ,AU201011_29U,2011-04-13 12:00, ,-11.9,126
Errol ,AU201011_29U,2011-04-13 18:00, ,-11.9,125.9
Errol ,AU201011_29U,2011-04-14 00:00, ,-12.3,126.1
Errol ,AU201011_29U,2011-04-14 03:00, ,-12.3,126.2
Errol ,AU201011_29U,2011-04-14 05:17, ,-12.4,126.1
Errol ,AU201011_29U,2011-04-14 06:00, ,-12.3,126.2
Errol ,AU201011_29U,2011-04-14 07:43, ,-12.4,126.1
Errol ,AU201011_29U,2011-04-14 09:00, ,-12.5,126.3
Errol ,AU201011_29U,2011-04-14 12:00, ,-12.5,126.3
Errol ,AU201011_29U,2011-04-14 18:00, ,-12.6,126.3
Errol ,AU201011_29U,2011-04-14 21:00, ,-12.7,126.2
Errol ,AU201011_29U,2011-04-14 21:16, ,-12.9,126.2
Errol ,AU201011_29U,2011-04-15 00:00, ,-12.7,126.1
Errol ,AU201011_29U,2011-04-15 03:00, ,-12.7,126.1
Errol ,AU201011_29U,2011-04-15 06:00, ,-12.7,126.1
Errol ,AU201011_29U,2011-04-15 09:00, ,-12.7,125.9
Errol ,AU201011_29U,2011-04-15 10:45, ,-12.45,125.9
Errol ,AU201011_29U,2011-04-15 11:36, ,-12.4,125.9
Errol ,AU201011_29U,2011-04-15 12:00, ,-12.6,126
Errol ,AU201011_29U,2011-04-15 15:00, ,-12.4,125.8
Errol ,AU201011_29U,2011-04-15 16:50, ,-12.1,125.4
Errol ,AU201011_29U,2011-04-15 18:00, ,-12.1,125.4
Errol ,AU201011_29U,2011-04-15 21:00, ,-12,125.25
Errol ,AU201011_29U,2011-04-15 21:55, ,-11.7,125.25
Errol ,AU201011_29U,2011-04-16 00:00, ,-11.7,125.1
Errol ,AU201011_29U,2011-04-16 03:00, ,-11.5,124.9
Errol ,AU201011_29U,2011-04-16 05:05, ,-11.4,124.8
Errol ,AU201011_29U,2011-04-16 06:00, ,-11.32,124.81
Errol ,AU201011_29U,2011-04-16 07:28, ,-11.3,124.75
Errol ,AU201011_29U,2011-04-16 09:00, ,-11.16,124.73
Errol ,AU201011_29U,2011-04-16 09:15, ,-11.1,124.7
Errol ,AU201011_29U,2011-04-16 09:33, ,-11.1,124.7
Errol ,AU201011_29U,2011-04-16 12:00, ,-11,124.7
Errol ,AU201011_29U,2011-04-16 15:00, ,-11,124.6
Errol ,AU201011_29U,2011-04-16 18:00, ,-11.1,124.4
Errol ,AU201011_29U,2011-04-17 00:00, ,-10.9,124.1
Errol ,AU201011_29U,2011-04-17 06:00, ,-11,124
Errol ,AU201011_29U,2011-04-17 12:00, ,-11,123.2
Errol ,AU201011_29U,2011-04-17 18:00, ,-10.6,123.6
Errol ,AU201011_29U,2011-04-18 00:00, ,-10.2,123.5
Grant ,AU201112_04U,2011-12-21 00:00, ,-10.5,134.5
Grant ,AU201112_04U,2011-12-21 03:00, ,-10,133.6
Grant ,AU201112_04U,2011-12-21 06:00, ,-9.6,132.3
Grant ,AU201112_04U,2011-12-21 12:00, ,-9.6,132.3
Grant ,AU201112_04U,2011-12-21 15:00, ,-9.7,132.3
Grant ,AU201112_04U,2011-12-21 18:00, ,-9.8,132.4
Grant ,AU201112_04U,2011-12-21 21:00, ,-9.9,132.5
Grant ,AU201112_04U,2011-12-22 00:00, ,-10.1,132.4
Grant ,AU201112_04U,2011-12-22 03:00, ,-10.2,132.2
Grant ,AU201112_04U,2011-12-22 06:00, ,-10.2,132
Grant ,AU201112_04U,2011-12-22 09:00, ,-10.2,131.5
Grant ,AU201112_04U,2011-12-22 12:00, ,-10.3,131.1
Grant ,AU201112_04U,2011-12-22 15:00, ,-10.4,131.1
Grant ,AU201112_04U,2011-12-22 18:00, ,-10.5,131.3
Grant ,AU201112_04U,2011-12-22 21:00, ,-10.6,131.5
Grant ,AU201112_04U,2011-12-23 00:00, ,-10.6,131.7
Grant ,AU201112_04U,2011-12-23 03:00, ,-10.7,132.2
Grant ,AU201112_04U,2011-12-23 06:00, ,-10.8,132.5
Grant ,AU201112_04U,2011-12-23 09:00, ,-10.6,132.2
Grant ,AU201112_04U,2011-12-23 12:00, ,-10.6,132
Grant ,AU201112_04U,2011-12-23 15:00, ,-10.6,131.8
Grant ,AU201112_04U,2011-12-23 18:00, ,-10.7,131.5
Grant ,AU201112_04U,2011-12-23 21:00, ,-10.7,131.4
Grant ,AU201112_04U,2011-12-24 00:00, ,-10.8,131.4
Grant ,AU201112_04U,2011-12-24 03:00, ,-10.8,131.4
Grant ,AU201112_04U,2011-12-24 06:00, ,-10.8,131.4
Grant ,AU201112_04U,2011-12-24 09:00, ,-10.8,131.6
Grant ,AU201112_04U,2011-12-24 12:00, ,-10.8,131.9
Grant ,AU201112_04U,2011-12-24 15:00, ,-10.7,132.1
Grant ,AU201112_04U,2011-12-24 18:00, ,-10.6,132.4
Grant ,AU201112_04U,2011-12-24 21:00, ,-10.7,132.4
Grant ,AU201112_04U,2011-12-25 00:00, ,-10.7,132.4
Grant ,AU201112_04U,2011-12-25 03:00, ,-10.9,132.8
Grant ,AU201112_04U,2011-12-25 06:00, ,-11,132.7
Grant ,AU201112_04U,2011-12-25 09:00, ,-11.2,132.7
Grant ,AU201112_04U,2011-12-25 12:00, ,-11.5,132.7
Grant ,AU201112_04U,2011-12-25 15:00, ,-11.8,132.5
Grant ,AU201112_04U,2011-12-25 18:00, ,-12,132.65
Grant ,AU201112_04U,2011-12-25 21:00, ,-12.2,132.6
Grant ,AU201112_04U,2011-12-26 00:00, ,-12.4,132.6
Grant ,AU201112_04U,2011-12-26 03:00, ,-12.5,132.6
Grant ,AU201112_04U,2011-12-26 06:00, ,-12.6,132.6
Grant ,AU201112_04U,2011-12-26 09:00, ,-13.1,132.6
Grant ,AU201112_04U,2011-12-26 12:00, ,-13.2,132.6
Grant ,AU201112_04U,2011-12-26 15:00, ,-13.3,132.8
Grant ,AU201112_04U,2011-12-26 18:00, ,-13.4,132.9
Grant ,AU201112_04U,2011-12-26 21:00, ,-13.4,132.9
Grant ,AU201112_04U,2011-12-27 00:00, ,-13.5,132.9
Grant ,AU201112_04U,2011-12-27 03:00, ,-13.74,133.08
Grant ,AU201112_04U,2011-12-27 06:00, ,-13.97,133.56
Grant ,AU201112_04U,2011-12-27 09:00, ,-14,134
Grant ,AU201112_04U,2011-12-27 12:00, ,-14,134.3
Grant ,AU201112_04U,2011-12-27 15:00, ,-14,134.5
Grant ,AU201112_04U,2011-12-27 18:00, ,-14,134.7
Grant ,AU201112_04U,2011-12-27 21:00, ,-14,134.9
Grant ,AU201112_04U,2011-12-28 00:00, ,-14.1,135.3
Grant ,AU201112_04U,2011-12-28 03:00, ,-14.1,135.8
Grant ,AU201112_04U,2011-12-28 06:00, ,-14.1,136.2
Grant ,AU201112_04U,2011-12-28 12:00, ,-14.3,137.1
Grant ,AU201112_04U,2011-12-28 18:00, ,-14.4,138
Grant ,AU201112_04U,2011-12-29 00:00, ,-14.4,139.2
Grant ,AU201112_04U,2011-12-29 03:00, ,-14.05,139.78
Grant ,AU201112_04U,2011-12-29 06:00, ,-14,140.23
Grant ,AU201112_04U,2011-12-29 09:00, ,-13.8,140.41
Grant ,AU201112_04U,2011-12-29 12:00, ,-13.7,140.72
Grant ,AU201112_04U,2011-12-29 15:00, ,-13.7,141.11
Grant ,AU201112_04U,2011-12-29 18:00, ,-13.7,141.5
Grant ,AU201112_04U,2011-12-29 21:00, ,-13.7,142
Grant ,AU201112_04U,2011-12-30 00:00, ,-13.6,142.7
Grant ,AU201112_04U,2011-12-30 03:00, ,-13.6,143.2
Grant ,AU201112_04U,2011-12-30 06:00, ,-13.6,143.7
Grant ,AU201112_04U,2011-12-30 12:00, ,-13.05,145.35
Grant ,AU201112_04U,2011-12-30 18:00, ,-12.9,146.07
Grant ,AU201112_04U,2011-12-31 00:00, ,-12.5,146.9
Grant ,AU201112_04U,2011-12-31 06:00, ,-12.6,148.5
Heidi ,AU201112_07U,2012-01-9 00:00, ,-12,118
Heidi ,AU201112_07U,2012-01-9 06:00, ,-12.1,117.8
Heidi ,AU201112_07U,2012-01-9 12:00, ,-13.2,119.1
Heidi ,AU201112_07U,2012-01-9 18:00, ,-13.6,119.4
Heidi ,AU201112_07U,2012-01-10 00:00, ,-14.5,119.3
Heidi ,AU201112_07U,2012-01-10 06:00, ,-15.4,119.3
Heidi ,AU201112_07U,2012-01-10 09:00, ,-15.99,119.38
Heidi ,AU201112_07U,2012-01-10 12:00, ,-16.53,119.38
Heidi ,AU201112_07U,2012-01-10 15:00, ,-16.99,119.39
Heidi ,AU201112_07U,2012-01-10 15:45, ,-17.1,119.4
Heidi ,AU201112_07U,2012-01-10 18:00, ,-17.43,119.39
Heidi ,AU201112_07U,2012-01-10 20:00, ,-17.68,119.4
Heidi ,AU201112_07U,2012-01-10 21:00, ,-17.83,119.4
Heidi ,AU201112_07U,2012-01-10 21:37, ,-17.95,119.4
Heidi ,AU201112_07U,2012-01-11 00:00, ,-18.4,119.35
Heidi ,AU201112_07U,2012-01-11 03:00, ,-18.75,119.1
Heidi ,AU201112_07U,2012-01-11 06:00, ,-19.1,119
Heidi ,AU201112_07U,2012-01-11 09:00, ,-19.3,118.9
Heidi ,AU201112_07U,2012-01-11 10:00, ,-19.3,118.9
Heidi ,AU201112_07U,2012-01-11 11:00, ,-19.4,118.9
Heidi ,AU201112_07U,2012-01-11 12:00, ,-19.5,118.9
Heidi ,AU201112_07U,2012-01-11 13:00, ,-19.6,118.9
Heidi ,AU201112_07U,2012-01-11 14:00, ,-19.7,118.9
Heidi ,AU201112_07U,2012-01-11 15:00, ,-19.8,118.8
Heidi ,AU201112_07U,2012-01-11 16:00, ,-19.9,118.8
Heidi ,AU201112_07U,2012-01-11 17:00, ,-20,118.7
Heidi ,AU201112_07U,2012-01-11 18:00, ,-20.1,118.75
Heidi ,AU201112_07U,2012-01-11 19:00, ,-20.2,118.7
Heidi ,AU201112_07U,2012-01-11 20:00, ,-20.3,118.7
Heidi ,AU201112_07U,2012-01-11 21:00, ,-20.4,118.7
Heidi ,AU201112_07U,2012-01-11 22:00, ,-20.5,118.7
Heidi ,AU201112_07U,2012-01-11 23:00, ,-20.6,118.6
Heidi ,AU201112_07U,2012-01-12 00:00, ,-20.7,118.6
Heidi ,AU201112_07U,2012-01-12 01:00, ,-20.8,118.5
Heidi ,AU201112_07U,2012-01-12 02:00, ,-20.9,118.5
Heidi ,AU201112_07U,2012-01-12 03:00, ,-21,118.4
Heidi ,AU201112_07U,2012-01-12 04:00, ,-21.1,118.4
Heidi ,AU201112_07U,2012-01-12 05:00, ,-21.25,118.4
Heidi ,AU201112_07U,2012-01-12 06:00, ,-21.4,118.4
Heidi ,AU201112_07U,2012-01-12 09:00, ,-21.8,118.3
Heidi ,AU201112_07U,2012-01-12 12:00, ,-22.1,118.3
Heidi ,AU201112_07U,2012-01-12 15:00, ,-22.6,118.2
Heidi ,AU201112_07U,2012-01-12 18:00, ,-23.1,118
Heidi ,AU201112_07U,2012-01-13 00:00, ,-24.2,117.7
Heidi ,AU201112_07U,2012-01-13 06:00, ,-24.95,117.55
Heidi ,AU201112_07U,2012-01-13 08:00, ,-25.2,117.5
Iggy ,AU201112_11U,2012-01-23 00:00, ,-12.7,116.8
Iggy ,AU201112_11U,2012-01-23 12:00,1,-15,116
Iggy ,AU201112_11U,2012-01-23 13:30, ,-15.5,116.5
Iggy ,AU201112_11U,2012-01-23 18:00,1,-15.15,114.5
Iggy ,AU201112_11U,2012-01-23 21:00, ,-16,114.8
Iggy ,AU201112_11U,2012-01-24 00:00,1,-15.3,113
Iggy ,AU201112_11U,2012-01-24 03:00, ,-16,113.3
Iggy ,AU201112_11U,2012-01-24 06:00,1,-15.47,112
Iggy ,AU201112_11U,2012-01-24 09:00, ,-16,112
Iggy ,AU201112_11U,2012-01-24 12:00,1,-15.64,111
Iggy ,AU201112_11U,2012-01-24 15:00, ,-16,110.3
Iggy ,AU201112_11U,2012-01-24 17:28,1,-15.8,110.3
Iggy ,AU201112_11U,2012-01-24 18:00,1,-15.8,110.22
Iggy ,AU201112_11U,2012-01-24 21:00, ,-16,109.6
Iggy ,AU201112_11U,2012-01-24 22:29,1,-15.8,109.7
Iggy ,AU201112_11U,2012-01-25 00:00,1,-15.8,109.4
Iggy ,AU201112_11U,2012-01-25 03:00,1,-15.8,108.8
Iggy ,AU201112_11U,2012-01-25 06:00,1,-15.8,108.3
Iggy ,AU201112_11U,2012-01-25 09:00, ,-15.8,108.2
Iggy ,AU201112_11U,2012-01-25 11:06,1,-15.8,108.4
Iggy ,AU201112_11U,2012-01-25 12:00,1,-15.8,108.4
Iggy ,AU201112_11U,2012-01-25 13:23,1,-15.9,108.4
Iggy ,AU201112_11U,2012-01-25 15:00, ,-15.9,108.1
Iggy ,AU201112_11U,2012-01-25 18:00,1,-16,108.45
Iggy ,AU201112_11U,2012-01-25 21:00, ,-16.1,108.4
Iggy ,AU201112_11U,2012-01-25 22:12,1,-16.1,108.5
Iggy ,AU201112_11U,2012-01-26 00:00,1,-16.18,108.58
Iggy ,AU201112_11U,2012-01-26 00:35,1,-16.2,108.6
Iggy ,AU201112_11U,2012-01-26 06:00,1,-16.62,108.9
Iggy ,AU201112_11U,2012-01-26 10:52,1,-17,109.3
Iggy ,AU201112_11U,2012-01-26 12:00,1,-17.05,109.35
Iggy ,AU201112_11U,2012-01-26 13:11,1,-17.1,109.4
Iggy ,AU201112_11U,2012-01-26 14:00, ,-17,109.5
Iggy ,AU201112_11U,2012-01-26 18:00,1,-17.64,109.67
Iggy ,AU201112_11U,2012-01-26 19:00, ,-17.3,109.8
Iggy ,AU201112_11U,2012-01-26 21:00, ,-17.5,110
Iggy ,AU201112_11U,2012-01-26 22:06,1,-18.1,109.9
Iggy ,AU201112_11U,2012-01-27 00:00,1,-18.18,109.98
Iggy ,AU201112_11U,2012-01-27 00:24,1,-18.2,110
Iggy ,AU201112_11U,2012-01-27 03:00, ,-18.2,110.2
Iggy ,AU201112_11U,2012-01-27 06:00,1,-18.66,110.54
Iggy ,AU201112_11U,2012-01-27 08:08,1,-18.7,110.7
Iggy ,AU201112_11U,2012-01-27 09:00, ,-18.65,110.8
Iggy ,AU201112_11U,2012-01-27 10:48,1,-19.05,110.8
Iggy ,AU201112_11U,2012-01-27 12:00,1,-19.13,110.8
Iggy ,AU201112_11U,2012-01-27 12:58,1,-19.2,110.8
Iggy ,AU201112_11U,2012-01-27 15:00, ,-19.4,110.9
Iggy ,AU201112_11U,2012-01-27 16:20,1,-19.5,110.7
Iggy ,AU201112_11U,2012-01-27 18:00,1,-19.53,110.64
Iggy ,AU201112_11U,2012-01-27 21:00, ,-19.7,110.7
Iggy ,AU201112_11U,2012-01-27 22:02,1,-19.6,110.5
Iggy ,AU201112_11U,2012-01-28 00:00,1,-19.69,110.68
Iggy ,AU201112_11U,2012-01-28 00:12,1,-19.7,110.7
Iggy ,AU201112_11U,2012-01-28 03:00, ,-19.9,110.7
Iggy ,AU201112_11U,2012-01-28 06:00,1,-19.87,110.7
Iggy ,AU201112_11U,2012-01-28 07:13,1,-19.9,110.7
Iggy ,AU201112_11U,2012-01-28 09:00, ,-20,110.7
Iggy ,AU201112_11U,2012-01-28 10:35,1,-20.1,110.8
Iggy ,AU201112_11U,2012-01-28 12:00,1,-20.04,110.86
Iggy ,AU201112_11U,2012-01-28 12:46,1,-20,110.9
Iggy ,AU201112_11U,2012-01-28 15:00, ,-20,110.9
Iggy ,AU201112_11U,2012-01-28 15:24,1,-19.95,111
Iggy ,AU201112_11U,2012-01-28 18:00,1,-19.93,111.12
Iggy ,AU201112_11U,2012-01-28 21:00, ,-20,111.3
Iggy ,AU201112_11U,2012-01-28 21:49,1,-19.9,111.3
Iggy ,AU201112_11U,2012-01-29 00:00,1,-19.8,111.2
Iggy ,AU201112_11U,2012-01-29 03:00, ,-20,111.3
Iggy ,AU201112_11U,2012-01-29 06:00,1,-19.8,111.2
Iggy ,AU201112_11U,2012-01-29 09:00, ,-20,111.4
Iggy ,AU201112_11U,2012-01-29 10:22,1,-19.8,111.2
Iggy ,AU201112_11U,2012-01-29 12:00,1,-19.8,111.13
Iggy ,AU201112_11U,2012-01-29 12:34,1,-19.8,111.1
Iggy ,AU201112_11U,2012-01-29 14:29,1,-19.8,111
Iggy ,AU201112_11U,2012-01-29 15:00, ,-19.8,111.2
Iggy ,AU201112_11U,2012-01-29 18:00,1,-19.8,110.95
Iggy ,AU201112_11U,2012-01-29 21:00, ,-19.8,110.9
Iggy ,AU201112_11U,2012-01-29 21:37,1,-19.8,110.9
Iggy ,AU201112_11U,2012-01-29 22:42,1,-19.8,110.7
Iggy ,AU201112_11U,2012-01-30 00:00,1,-19.86,110.68
Iggy ,AU201112_11U,2012-01-30 03:00, ,-20,110.5
Iggy ,AU201112_11U,2012-01-30 06:00,1,-20.15,110.61
Iggy ,AU201112_11U,2012-01-30 07:00,1,-20.2,110.6
Iggy ,AU201112_11U,2012-01-30 09:00, ,-20.2,110.3
Iggy ,AU201112_11U,2012-01-30 12:00,1,-20.68,110.23
Iggy ,AU201112_11U,2012-01-30 15:00, ,-20.7,110
Iggy ,AU201112_11U,2012-01-30 18:00,1,-21.25,109.79
Iggy ,AU201112_11U,2012-01-30 20:38,1,-21.5,109.6
Iggy ,AU201112_11U,2012-01-30 21:00, ,-21.4,109.7
Iggy ,AU201112_11U,2012-01-30 22:25,1,-21.7,109.5
Iggy ,AU201112_11U,2012-01-31 00:00,1,-21.91,109.38
Iggy ,AU201112_11U,2012-01-31 03:00, ,-22.2,109
Iggy ,AU201112_11U,2012-01-31 05:00, ,-22.47,108.73
Iggy ,AU201112_11U,2012-01-31 06:00,1,-22.69,108.91
Iggy ,AU201112_11U,2012-01-31 06:04,1,-22.7,108.9
Iggy ,AU201112_11U,2012-01-31 09:00, ,-23.2,108.4
Iggy ,AU201112_11U,2012-01-31 09:09, ,-23.3,108.4
Iggy ,AU201112_11U,2012-01-31 11:29,1,-23.8,108.2
Iggy ,AU201112_11U,2012-01-31 12:00,1,-23.87,108.18
Iggy ,AU201112_11U,2012-01-31 13:49,1,-24.1,108.1
Iggy ,AU201112_11U,2012-01-31 15:00, ,-24.5,108
Iggy ,AU201112_11U,2012-01-31 18:00,1,-24.86,107.72
Iggy ,AU201112_11U,2012-01-31 20:30, ,-25.35,107.5
Iggy ,AU201112_11U,2012-01-31 21:00, ,-25.4,107.5
Iggy ,AU201112_11U,2012-01-31 22:08,1,-25.8,107.8
Iggy ,AU201112_11U,2012-02-1 00:00,1,-26.19,107.82
Iggy ,AU201112_11U,2012-02-1 01:10, ,-26.4,107.7
Iggy ,AU201112_11U,2012-02-1 03:00, ,-26.8,107.75
Iggy ,AU201112_11U,2012-02-1 06:00,1,-27.5,107.89
Iggy ,AU201112_11U,2012-02-1 06:47,1,-27.6,107.9
Iggy ,AU201112_11U,2012-02-1 08:52,1,-27.8,107.91
